Gene Symbol,pTS
C12orf50,0.13304
DYRK4,0.11123
AC009060.1,0.1565
CASP8,0.14838
VN1R1,0.15639
RP11-3B7.1,0.15639
RP11-178L8.4,0.13251
TIFA,0.1415
PEBP4,0.12884
KLRC4,0.15629
ZNF782,0.07039
GPR6,0.1562
ARID3C,0.15618
HORMAD2,0.15615
MFSD9,0.13549
MRPS11,0.08237
IL17RB,0.11221
CHRNB3,0.15597
THEGL,0.15589
AKR1D1,0.08617
SERPINB13,0.10163
DHRS7C,0.15581
ACMSD,0.15577
MPG,0.15576
TRPV5,0.15567
CCDC42,0.15564
AC091150.1,0.02999
NXNL2,0.11899
KLRC4-KLRK1,0.13514
OLFML1,0.07643
CASP16,0.15554
PGC,0.15553
RP11-15E18.4,0.1555
TBCC,0.15546
ACSF3,0.15543
ANGPTL7,0.13404
OXTR,0.05692
LAMTOR5,0.09701
INMT,0.15513
LSM10,0.15503
KRT27,0.15498
UBXN10,0.15492
C9orf152,0.04999
ATG10,0.04344
OGFOD2,0.15485
ST7-OT4,0.15479
SAMD7,0.08647
GPR156,0.12289
AUNIP,0.1546
C4orf21,0.15459
ZNF700,0.15409
KLK5,0.15442
LINC00955,0.03578
TOMM20L,0.15437
CASC10,0.12302
SEC14L5,0.15423
RP11-122A3.2,0.15422
KTI12,0.15418
ANKRD55,0.10572
ZNF721,0.06108
MISP,0.06479
ZSCAN9,0.15386
TMEM97,0.15384
SMTNL1,0.15382
PMFBP1,0.10743
NLRP11,0.15371
TPRKB,0.15366
WWOX,0.02111
CAPN9,0.06079
SYCP2L,0.15339
CEACAM5,0.15339
FAM216B,0.02703
GADL1,0.0173
PCDHA6,0.15321
ZNF724P,0.06562
FAM170A,0.08143
MPP4,0.11978
MMACHC,0.15307
FGF23,0.11056
C11orf42,0.15304
CPN1,0.15289
TIGD7,0.15287
CTA-299D3.8,0.06147
MDH1B,0.1527
FAM186B,0.1527
SPINK2,0.15265
GTSE1,0.0516
FAM217A,0.04204
CXCR6,0.15249
SFRP5,0.13262
MYZAP,0.06033
ZMYM5,0.04618
AC078925.1,0.11519
PUSL1,0.15238
PCP2,0.15222
FBXO43,0.15213
AC013449.1,0.15208
CATSPERD,0.15205
SIRPB2,0.11407
PCDHGA9,0.12419
TSPAN8,0.02778
ZNF253,0.13864
BTNL8,0.09295
HAS1,0.15177
HIST1H2AH,0.15176
RABIF,0.15174
RP11-162P23.2,0.15173
CPSF4L,0.09216
IFI44,0.07559
CEACAM16,0.15164
HHLA1,0.13207
TOR3A,0.15158
SUN5,0.15154
SELENBP1,0.1514
ZNF491,0.15136
SPAG6,0.12479
TMEM30B,0.10371
ZNF616,0.15125
SLC5A8,0.04709
RP11-204N11.1,0.0638
ADAM7,0.04129
AC102948.2,0.03077
GAPT,0.03853
ATPIF1,0.15108
UQCR11,0.15105
ABCA4,0.15103
LY6D,0.1189
SMCO4,0.15088
MRPL30,0.15087
DMP1,0.1352
TSPAN32,0.15069
MESP2,0.1506
OTUB2,0.15059
ZNHIT3,0.12056
GTPBP8,0.05883
SPATA22,0.10616
CCL14,0.1505
GPR160,0.12504
HIST1H2AG,0.15035
NIPSNAP3B,0.14135
DCAF4L2,0.0569
PP13439,0.0573
TCP11,0.15025
NPHS2,0.15022
GABRA6,0.12444
TMEM130,0.1501
AC174470.1,0.15007
NTS,0.05674
CLCA1,0.14986
GPR113,0.14985
B3GNTL1,0.14979
LINC00692,0.03362
FGF3,0.14966
ADIPOQ,0.03789
RP4-758J18.2,0.14961
LRRIQ3,0.03847
DLX4,0.14951
PHOSPHO2,0.14923
BTN3A2,0.14921
PCDHA7,0.14921
NWD1,0.14919
C8orf37,0.1473
SCO2,0.14907
DAPL1,0.10049
ERVV-1,0.133
ZNF233,0.14902
LYRM1,0.11679
IRGC,0.14897
ZSCAN5A,0.12145
ZNF223,0.14887
IZUMO3,0.02297
ZDHHC19,0.1488
EBI3,0.14877
TRIM60,0.07149
DCD,0.14868
AC007557.1,0.06324
CD3G,0.14865
GSG2,0.14863
MYOC,0.07147
BTBD8,0.13559
C10orf126,0.048
OR2AJ1,0.14843
GNGT1,0.05295
AC018816.3,0.04473
POM121L2,0.08785
F13B,0.14832
ZNF880,0.14832
TCF23,0.1482
MYBPH,0.1481
FBXW12,0.14808
MAP6D1,0.13852
ZC3HAV1L,0.09565
PLAC1L,0.14777
SULT2A1,0.14768
ERCC6-PGBD3,0.14767
TRIM6,0.04801
HEBP2,0.12778
ENKUR,0.14661
C2orf53,0.1474
OAS3,0.14736
CWH43,0.03121
NUBP1,0.08595
HOXA7,0.14729
FHAD1,0.14727
ACTRT3,0.14725
HIST1H2AM,0.147
GDF2,0.14699
PTPLAD2,0.10243
REM1,0.14692
SPNS3,0.1469
MCHR2,0.09641
SMIM17,0.14679
LL22NC03-75H12.2,0.01378
SMDT1,0.1281
DPP7,0.14659
C16orf98,0.1465
KIF19,0.14649
AL133373.1,0.14645
CCDC11,0.1464
HEPHL1,0.14111
CDCP2,0.14635
THAP2,0.14629
ZNF681,0.03073
AL031663.2,0.14625
CDT1,0.14625
GCNT7,0.08976
BRICD5,0.14623
KRT76,0.14623
MAB21L3,0.14607
PGA5,0.14607
TRIML2,0.01449
FNDC8,0.14593
TRIM59,0.14548
FBXL22,0.14583
TOMM6,0.14582
OCA2,0.08665
AL590708.2,0.14569
VHLL,0.14568
BLK,0.02198
TMEM78,0.11313
GGT6,0.14561
RNF224,0.14557
SLFNL1,0.14556
TMEM176B,0.14554
AP000275.65,0.14553
P2RY6,0.14552
DUSP28,0.08683
ZNF878,0.14537
CCDC96,0.1357
KHDC1,0.14531
HOXA4,0.07765
ZNF677,0.1452
SPG20OS,0.07934
FMO5,0.05409
A4GALT,0.09411
ENTPD3,0.04824
RP11-211G3.3,0.12288
NEU4,0.14496
C15orf60,0.14489
FKSG62,0.06597
SMLR1,0.07308
STOX1,0.14477
FAM124B,0.04691
SNRNP35,0.14467
LCE3A,0.14466
C15orf38-AP3S2,0.10846
C10orf128,0.0568
C9orf50,0.14457
SIGLEC5,0.14452
UQCRQ,0.14452
ZNF500,0.10742
PCDP1,0.14425
KLHL38,0.06622
C19orf71,0.14406
RP11-343C2.9,0.144
ANXA2R,0.08884
C1orf115,0.12958
SMCO3,0.14391
COX6A1,0.06399
SSUH2,0.02271
CDH17,0.09396
ABCB5,0.03542
NPFFR2,0.05202
FAM218A,0.14373
RP11-758M4.1,0.10273
CHODL,0.09167
IL18R1,0.14359
METTL22,0.03872
SLC22A8,0.14356
ZNF334,0.10477
TEKT1,0.14346
SHD,0.14345
MUC8,0.14338
CTC-260F20.3,0.14336
CDKN2B,0.07677
ANKUB1,0.14329
SMIM7,0.14325
RP11-145E5.5,0.14243
GBP3,0.10131
CABYR,0.14311
KLF11,0.0604
CIDEA,0.06553
ZNF7,0.08464
CREB3L3,0.14301
PLB1,0.11439
PGK2,0.03214
TMEM243,0.10584
MNS1,0.11641
TMIGD2,0.14283
SMKR1,0.14282
TNFAIP6,0.11389
H1FNT,0.14266
ACADL,0.07642
FSCB,0.05451
TRIM52,0.09285
ZNF586,0.14255
ZNF625-ZNF20,0.14255
OR1L4,0.05515
OR51J1,0.13647
BIK,0.14239
NANOGNB,0.10457
JSRP1,0.14223
C4orf50,0.02284
CNTF,0.14221
VCPKMT,0.12518
RP11-507M3.1,0.14207
SPRR2B,0.14201
PROK1,0.142
GJA9,0.14185
LRRC3,0.14182
EVI2A,0.1418
ASB15,0.07401
FOXS1,0.14153
ZNF114,0.1415
CCDC169,0.08538
KRTAP1-5,0.14145
SULT1C4,0.14144
LRRC69,0.06746
RGL4,0.1414
TMEM95,0.14139
ZNF226,0.14137
C22orf34,0.14136
TRPM8,0.14134
CCL24,0.14126
OIP5,0.11105
RNASE7,0.14113
TMEM218,0.14113
GPR152,0.14093
SLC22A11,0.14088
CHRNA1,0.11678
LYPD6,0.09636
C2orf91,0.0691
TCTE1,0.14076
C15orf38,0.14074
PRM3,0.1143
TMEM235,0.14062
ZNF511,0.14058
SLC38A11,0.07235
IQCC,0.1405
MRPL20,0.14046
CCDC173,0.14046
AL353354.2,0.14038
ACYP2,0.09291
AL590483.1,0.10992
FLJ00388,0.14031
SCN4B,0.1403
ZNF613,0.12686
CYP1B1,0.13992
MYOZ3,0.13998
ADGB,0.09017
PNLIPRP1,0.07177
AC011997.1,0.13991
RP11-343C2.7,0.1399
MRPL23,0.13988
CCDC81,0.08946
AIM2,0.13977
C21orf88,0.13972
KRT72,0.13962
SLC1A7,0.13962
MED18,0.13958
LILRB5,0.13957
DBNDD1,0.13942
C22orf24,0.13938
USHBP1,0.13268
LYG1,0.10123
PRDM14,0.09627
ABCC11,0.07803
VNN1,0.09958
FP15737,0.13899
SAMD15,0.13898
RAB17,0.11822
CD8A,0.13895
SGCZ,0.01549
STEAP2,0.13169
DLGAP5,0.06902
ARIH2OS,0.13871
CERS4,0.09393
CYP2C18,0.05684
ALDH1B1,0.13351
COX4I2,0.13847
ULK4,0.09896
PIFO,0.13844
IL25,0.13843
AL358113.1,0.10944
TRIM34,0.08796
EFCAB2,0.09004
ZNF354C,0.13835
MS4A1,0.13833
ZNF107,0.07609
TMEM75,0.0175
SFTPA1,0.13817
TACR3,0.07197
FOXD3,0.13814
SLX4,0.13813
C3orf49,0.08866
TIGD1,0.12788
TAS2R14,0.13787
OR10J5,0.13775
MESP1,0.13774
RP11-47I22.4,0.13762
PYDC1,0.13758
SLC6A13,0.12452
CTB-50L17.14,0.13748
MRPL36,0.11713
TDGF1,0.13746
ZNF506,0.13744
LDLRAD1,0.13741
GYPC,0.08679
KRTAP5-1,0.13732
MYOM3,0.13729
EQTN,0.0319
HK3,0.13723
ZNF165,0.13722
MRPL40,0.12604
CENPK,0.07426
FAM83A,0.11475
C8orf87,0.04928
ZNF671,0.13693
FAM183A,0.13679
HIST3H2BB,0.13672
TP53RK,0.12374
TMIE,0.13668
C1orf168,0.06038
CD93,0.13662
TMEM71,0.04591
SPTSSB,0.13646
DKFZP779J2370,0.05574
PTTG2,0.09925
ACTL7A,0.05549
TFF3,0.08734
STX11,0.09621
SLFN5,0.1242
LMF1,0.13601
HRASLS5,0.13599
CDK20,0.0794
C8G,0.13598
USH2A,0.11098
C17orf67,0.09416
TMEM14E,0.07789
PRSS21,0.13594
KRTAP20-4,0.13585
ADAT1,0.05803
SPRR2E,0.13564
C10orf105,0.13563
GIMAP8,0.13561
AC079602.1,0.08279
C12orf61,0.06706
ACPT,0.13557
CES3,0.13556
FAM163A,0.13556
ERVV-2,0.13552
TDRD6,0.09266
SLC17A4,0.1353
AC009403.2,0.13387
TMEM14B,0.05147
AL078585.1,0.12706
C19orf40,0.05241
ACSBG2,0.13506
C10orf113,0.01338
CDC20B,0.13496
AC024257.1,0.13495
RP11-93B14.6,0.13494
AL121901.1,0.13492
TMEM150B,0.1349
ZNF347,0.13476
AC005008.2,0.064
FLJ00273,0.13459
ZIK1,0.13458
NOX5,0.13448
CXCL5,0.13444
FAM111A,0.13442
BTN1A1,0.13438
ZNF554,0.10321
ZFAND2A,0.0455
IYD,0.1343
SPATA6L,0.04286
GATC,0.12897
RP11-219B4.6,0.13416
PEX11A,0.05898
WDR88,0.134
AC026310.1,0.13398
TMEM255B,0.02991
MS4A5,0.13394
GRAMD1C,0.13389
NUDT19,0.03505
HIST1H1B,0.13365
RGS4,0.09565
THYN1,0.08571
KIAA1257,0.13358
SEL1L2,0.04093
AC110771.1,0.07959
AC136297.1,0.13351
C15orf26,0.10602
GDF9,0.13321
AC005609.1,0.13315
CHCHD6,0.12792
TCHHL1,0.13303
C8A,0.07451
PIGW,0.13301
AC040977.1,0.1328
AC015987.2,0.05338
CCDC178,0.05239
TMEM70,0.11823
SLIRP,0.08643
RP11-527L4.2,0.13266
NIT2,0.12184
CDHR5,0.13261
SLC14A2,0.12398
ZNF660,0.13251
AC011366.3,0.08178
C10orf40,0.11473
OR1E1,0.09921
RRH,0.1322
C9orf38,0.03212
CRYGN,0.132
CALML4,0.13199
ACOT12,0.13198
AMH,0.13194
MMP28,0.13192
TSPEAR,0.13192
KIAA1024L,0.05516
C3orf36,0.13185
SH2D7,0.13185
ZNF502,0.13181
C6orf141,0.1318
UTF1,0.13179
ELF5,0.04543
CTXN3,0.09863
ICAM4,0.13159
CACNG6,0.13145
ZNF530,0.13144
ADAM32,0.13063
AZGP1,0.11011
EXD1,0.13135
ZFP2,0.13134
TMEM156,0.04486
IL31RA,0.13118
ERMN,0.13111
DNAH14,0.07261
ZNF684,0.13106
PCDHA3,0.13103
LCE4A,0.13096
SEPW1,0.11419
ERICH2,0.10555
HIST1H2AL,0.13083
NMRK2,0.1308
SLC46A2,0.08045
RPL10L,0.031
ZIM2,0.13072
EFCAB1,0.13064
VWA3A,0.13064
COX19,0.02628
TTLL10,0.13055
TECTB,0.04803
REP15,0.09033
BTLA,0.13049
ATG12,0.09827
AC079354.2,0.13032
ABRA,0.05173
TRIM21,0.06007
LPO,0.1302
ANKRD53,0.13008
FAM71A,0.08517
LCTL,0.13004
APOH,0.10377
TAS2R5,0.1299
DAND5,0.12978
SPATC1,0.1297
CHST13,0.12969
PM20D1,0.12965
TOP1MT,0.12962
TMEM89,0.1296
TAS2R1,0.04281
AL807752.1,0.10289
SLCO1B3,0.06915
AGR3,0.01424
DNLZ,0.12922
AC006967.1,0.02386
ADIRF,0.12918
HOXD11,0.12913
FAM69C,0.03308
CHP2,0.05712
KIAA1456,0.01681
CCDC158,0.12894
TRAT1,0.04542
FAM180A,0.10924
OR7C1,0.12881
ISM2,0.12877
ASB18,0.04029
AC022532.1,0.12875
DPEP3,0.1286
C5orf58,0.09652
FER1L6,0.07053
DAO,0.12848
ADRA1D,0.07682
ADTRP,0.0443
SPACA7,0.0825
HSD17B3,0.10532
KLK4,0.12835
HCAR1,0.12835
MKRN3,0.12529
CLEC5A,0.09688
CD3D,0.12825
SLC22A1,0.10126
C12orf39,0.12805
SCGB2A1,0.12034
SLC9A4,0.07592
ATP6V1E2,0.09872
KIF2B,0.02481
FBXO40,0.12773
PTX4,0.12773
SLCO4C1,0.107
OR2L5,0.07126
ODF4,0.12767
IFLTD1,0.06195
SLC29A3,0.09172
VPREB3,0.12761
RP11-497E19.2,0.01913
BEST3,0.08918
HTR5A,0.12748
C8B,0.10296
PDILT,0.12742
TMC1,0.07599
DKFZP434E1119,0.1274
APOC3,0.12738
KCNJ1,0.05152
FAM3B,0.07486
AGBL1,0.00699
TNFSF9,0.12725
IL36A,0.12722
SLC25A47,0.12717
CDPF1,0.11575
AL009178.1,0.12695
LRRC3DN,0.12691
ZNF774,0.05758
BTG4,0.1268
PLIN5,0.12678
SLC39A2,0.12673
NDUFV3,0.05536
HRASLS2,0.12668
C10orf129,0.09954
C5orf38,0.06958
HSD17B2,0.02272
CD300LG,0.1266
MARCO,0.12649
SBK2,0.12645
ZNF662,0.10455
CLHC1,0.12643
DUSP13,0.1264
COL10A1,0.11212
LRRC55,0.12633
PMM2,0.02883
C3orf55,0.03578
C1orf162,0.12613
SLC12A3,0.12609
CAV3,0.05946
RP11-763F8.1,0.08787
ALS2CR12,0.0572
ZNF256,0.12597
SPINK4,0.0542
SPATA18,0.11402
AL079342.1,0.12587
MROH9,0.06898
AADACL2,0.04672
SMIM6,0.12572
MYOM2,0.12553
IL4,0.12552
AC091801.1,0.0185
C3orf52,0.11251
ADH4,0.12525
RP11-144F15.1,0.12509
DKFZP667F0711,0.12501
TMEM154,0.03511
TRIM61,0.12499
R3HDML,0.08777
FBXO27,0.12481
SPACA1,0.12476
LENEP,0.12476
TAF1C,0.12475
PSCA,0.09623
NINJ2,0.06244
DCSTAMP,0.06552
C6orf164,0.1245
AL354898.1,0.11886
GCOM1,0.07646
PHLDA2,0.09728
ZNF16,0.04364
ZC2HC1B,0.08081
SH3TC2,0.10079
ZNF446,0.12427
LCE1F,0.12427
SLC25A21,0.06917
AC006486.1,0.12409
KDELR3,0.12409
KRTAP3-3,0.12407
AC025278.1,0.12406
C12orf40,0.05576
NMRAL1,0.12401
LST3,0.05198
FBP2,0.04407
AC107021.1,0.04106
KLRB1,0.12388
RDH13,0.1238
TMEM92,0.12377
C3orf35,0.11196
KLHDC4,0.03385
KLK3,0.12358
ATP4B,0.12353
BIRC7,0.12353
CLEC4M,0.12352
LRRC3C,0.12349
ARL14EPL,0.10601
L1TD1,0.06153
OASL,0.12332
MS4A8,0.12317
NDUFB1,0.05641
CCDC33,0.12295
ZNF154,0.12291
HIST1H4I,0.1229
C4BPB,0.1229
GPA33,0.12289
ZNF730,0.0345
HTRA4,0.10908
ASB17,0.07494
KLRK1,0.12275
CNBD2,0.12271
DRGX,0.12266
ZG16B,0.08936
CYP26A1,0.12259
BPIFC,0.12258
HIGD1C,0.12243
FSCN2,0.12243
AP000295.9,0.12242
SULT1E1,0.12235
LOH12CR2,0.09066
PCDHA11,0.12225
CASP12,0.11086
C2CD4B,0.05879
NRSN1,0.1159
MANSC4,0.10556
LSMEM2,0.12208
GINS1,0.07416
ADH6,0.12197
PIGP,0.05444
IGSF23,0.12179
GSX1,0.10069
ADM2,0.1217
ZNF432,0.08975
ENTPD2,0.12159
TRAPPC2L,0.12154
RP11-279O9.4,0.12149
C11orf72,0.12148
TTC6,0.06578
WFS1,0.05679
PHYHD1,0.08764
TAL2,0.05706
WDR72,0.04753
AP000350.10,0.12133
MT1E,0.06859
PRKAG3,0.12132
CRYBA4,0.12127
TAS2R10,0.09128
ZNF615,0.10506
FAM181B,0.07572
MFSD2B,0.06582
SHISA3,0.0528
GAL,0.12085
STPG2,0.04734
FFAR4,0.11
GJA5,0.12074
PI3,0.11724
KRT39,0.12071
SAA4,0.12067
C11orf31,0.12064
C2orf40,0.12061
C19orf82,0.12054
RASSF9,0.03056
LRRC56,0.1204
AL355390.1,0.01656
HOXB13,0.12032
LYRM5,0.05529
SCGB1D4,0.12026
FSCN3,0.1202
NLRP10,0.04271
MYEOV,0.1202
CCL22,0.12012
TMEM139,0.12011
AL441883.1,0.12008
GBP7,0.12007
CYP27C1,0.11573
ATP12A,0.11998
DPPA4,0.06283
GBP5,0.11988
ZNF891,0.11985
OTOP3,0.11984
ZNF221,0.11969
PCDHA10,0.11964
STH,0.11954
CABP4,0.11953
TINAG,0.04299
BCMO1,0.0198
CTD-2207O23.12,0.11945
TSGA10,0.11462
TMPRSS15,0.05032
APOL4,0.08437
GEMIN6,0.04585
RP11-77K12.7,0.11919
UBE2F-SCLY,0.09152
IFI44L,0.081
CCL26,0.11908
TREM2,0.11908
PLEKHS1,0.04702
AURKAIP1,0.11906
P2RY14,0.11906
FAM71F2,0.10407
NAT1,0.06884
GALR2,0.11892
TTLL8,0.10949
KCNJ16,0.04633
MUC16,0.11288
LRRC26,0.11879
TMPRSS3,0.11873
AC112693.2,0.08693
INMT-FAM188B,0.09574
AL162407.1,0.04696
AC012313.1,0.11865
KIF25,0.11862
CALR3,0.1186
ZNF528,0.08412
RP13-672B3.2,0.11852
GABRR1,0.07969
ZNF780A,0.10125
MROH2B,0.11304
HTR6,0.11831
MLANA,0.03002
SFTPD,0.09652
ZNF396,0.11804
VWA5B1,0.11551
SERPINA3,0.02917
ARHGEF39,0.11792
SERPINA1,0.11382
KB-1507C5.2,0.10756
PGAM2,0.1178
C1orf145,0.11776
MRGPRX2,0.05478
CES5A,0.11775
STX19,0.06521
ANKRD34B,0.1177
ZNF836,0.11769
BDKRB1,0.06359
POU4F2,0.07435
C1orf186,0.11754
GSG1,0.11753
KRT79,0.11753
FCAMR,0.11752
ASCL3,0.08959
C20orf62,0.09127
ADH1A,0.11747
C3orf84,0.11739
CCRL2,0.11285
RP11-366L20.2,0.0766
AL109927.1,0.09275
NOD2,0.10532
LCMT2,0.11715
LCE1C,0.117
GPR1,0.10824
C17orf78,0.11683
DNAJC22,0.11682
AC023632.1,0.11675
RP11-680G10.1,0.05028
TTLL6,0.11654
OSGIN1,0.07592
CHD1L,0.05805
C4orf40,0.07691
LYPD6B,0.11634
RP11-451M19.3,0.11633
YBEY,0.08887
CSN1S1,0.07314
MRPL34,0.11618
RP11-6L6.2,0.04749
GRM6,0.11612
KRBOX1,0.09627
B3GALT5,0.10397
RP11-215A19.2,0.09054
MUC7,0.08195
TMEM225,0.11604
FAM132B,0.11598
C2orf62,0.11587
GNLY,0.11576
SNAI3,0.1157
PRR21,0.08852
HSD3B1,0.03669
MTHFSD,0.04777
MC2R,0.04247
C4orf36,0.1154
TMPRSS4,0.11536
C22orf31,0.11535
BPIFB1,0.09828
GP5,0.11528
TMEM233,0.10762
PRKACG,0.11516
CGREF1,0.11515
HPGDS,0.03878
EGR4,0.11508
CBR3,0.01995
RP11-477N12.3,0.11495
AC138655.1,0.11494
LTF,0.09144
MC3R,0.01523
HIST1H2AK,0.08023
OXA1L,0.0896
TLX2,0.11464
HELT,0.08838
PLCXD2,0.11462
ATP6V1G3,0.11461
ZNF470,0.10115
TDRD12,0.10718
GNPTG,0.09092
AL035252.1,0.1145
RBMXL2,0.11444
P2RX2,0.06828
IL33,0.02089
AC002451.1,0.08315
ZNF665,0.11432
MMP3,0.01897
MEPE,0.06603
KLK15,0.11428
MRPS34,0.1142
LDLRAD2,0.1142
CLRN3,0.05011
PTH2,0.11413
PLA2G1B,0.08063
CCDC147,0.10013
GIMAP6,0.11117
AMBP,0.11385
FERD3L,0.04851
RP11-96O20.4,0.11374
PCDHA12,0.11369
AC023590.1,0.04729
NPFFR1,0.11362
IL36G,0.11357
AP005482.1,0.11354
CPA3,0.03934
PDCL3,0.04846
MAFA,0.11347
SLC36A2,0.11345
SIGLEC6,0.11344
TMED6,0.11343
IFI27,0.1004
SIGLEC1,0.10203
CD164L2,0.11309
RIBC2,0.11306
TMEM30C,0.06816
SMCO1,0.08752
TUBA3C,0.11296
ABCG2,0.11295
AC007401.2,0.06457
IL17B,0.11284
DUSP27,0.09875
GPR135,0.11275
CTSG,0.11272
FRMPD2,0.10492
TM4SF19,0.1127
NKX6-2,0.11267
SCN10A,0.09124
C9orf116,0.11262
GCSAML,0.04919
TLR5,0.07035
LYZL4,0.08246
PGLYRP3,0.11241
C21orf62,0.11239
ANKRD37,0.11043
KCNMB3,0.08916
ZNF555,0.09438
CXCL2,0.11231
KLHL35,0.1123
ODF3L2,0.1122
MIIP,0.11216
HOXD8,0.09322
INS,0.11206
PMF1-BGLAP,0.11198
DCDC2C,0.04045
SLC30A8,0.02581
HHLA2,0.10727
PSAPL1,0.04424
RP11-9B6.1,0.07475
AC008394.1,0.03409
LIPC,0.11176
C2orf15,0.08808
OR2L3,0.07582
PDCL2,0.11166
PIP,0.05061
RP11-89N17.1,0.08407
CRYGD,0.11149
RP11-834C11.12,0.11143
UBE2T,0.1056
PGBD2,0.03753
PCDHGA8,0.11131
QRFPR,0.1113
C1orf105,0.09463
AC093677.1,0.11118
C2orf48,0.05197
MOS,0.0791
SVOPL,0.11108
TEX101,0.11098
FLYWCH1,0.11096
SERPINI2,0.10038
IL1RL1,0.0901
KRTAP9-2,0.11078
NGB,0.11075
GRAMD2,0.11071
DCHS2,0.05961
PF4,0.11048
AC010536.1,0.08587
SOWAHB,0.11041
IL24,0.11041
RP11-986E7.7,0.11039
TMCO2,0.11031
P2RY13,0.11029
CDK15,0.09542
LRRC43,0.11028
C16orf46,0.03426
OR10A3,0.03502
DMRTA1,0.03026
TRIM6-TRIM34,0.04344
FAM26F,0.11014
KRT73,0.11
KCNK15,0.10992
DOK7,0.0786
C19orf45,0.10985
FAM159B,0.10975
KRT24,0.10974
UGT3A2,0.06242
C8orf31,0.10964
AICDA,0.10956
APOBEC4,0.10955
PTF1A,0.07996
NPPB,0.106
RP1,0.05541
C14orf180,0.10209
MOCS2,0.10941
GTF2A1L,0.02254
TAS2R8,0.05056
CSN3,0.08608
CYBA,0.09877
ANKS4B,0.10929
C14orf183,0.10919
TM4SF18,0.10919
CLDN20,0.06026
RLBP1,0.10909
TMPRSS9,0.10904
SPATA32,0.10899
NCF4,0.10736
TEKT2,0.10895
C4orf46,0.08689
C1orf141,0.10885
POU5F1B,0.04357
ZNF442,0.10882
MC1R,0.10882
CCDC150,0.06315
NAT16,0.10879
CCL20,0.03972
RNASE8,0.10869
NPY2R,0.10866
AP000349.1,0.10864
AL021546.6,0.10863
KRTAP9-8,0.10862
TRPM5,0.1086
ZNF514,0.10859
FGF5,0.05804
ZNF763,0.10853
ODF3L1,0.10852
FUT3,0.10851
LY86,0.03947
KRT23,0.10835
MRO,0.06434
AC114494.1,0.09659
ZPBP2,0.10823
ZNF92,0.02544
ACN9,0.06077
CPA5,0.10815
LEMD1,0.10814
FAM151A,0.10814
MFSD7,0.07404
CTSW,0.10807
AGMO,0.01085
GYG1,0.10788
IFNB1,0.04353
PSMA8,0.10771
CCL23,0.10753
GSX2,0.1075
IGFL1,0.03918
LDHAL6A,0.10741
AP000974.1,0.10739
CLUL1,0.02629
OPRK1,0.08841
ZNF582,0.10727
NUDT16,0.10721
OR2M3,0.06504
PPP1R17,0.04372
CDHR3,0.07257
LSMEM1,0.06271
SMCO2,0.08424
TMEM210,0.07636
CPA6,0.03938
ALDOB,0.07441
RP11-701P16.2,0.10702
HOXD1,0.10695
C6orf123,0.10695
OMP,0.10684
LYZL6,0.10681
AFM,0.10665
RPUSD1,0.10664
AC005841.1,0.05331
C14orf166B,0.10659
FLG2,0.10658
FRMD1,0.0588
PKDREJ,0.07502
C1orf189,0.10654
EMR3,0.10653
OR1D2,0.03918
TEX36,0.03372
HEMGN,0.10645
C12orf76,0.103
ZNF577,0.10637
CSN2,0.08883
IL8,0.10628
DAW1,0.0717
GPRIN3,0.10608
PAOX,0.05538
APLF,0.07093
GAL3ST2,0.09198
NUPR1L,0.106
ZNF284,0.106
RPE65,0.07775
DCDC2,0.05596
CCL17,0.10591
C10orf55,0.10589
CLEC7A,0.0919
CTRC,0.10572
GPRC6A,0.0877
LCN15,0.10571
HIST1H4E,0.10569
C8orf33,0.06577
MBD3L3,0.10567
ITLN1,0.10562
RPTN,0.10558
STATH,0.03277
OSTN,0.0182
OR2L2,0.04986
TTC23L,0.09246
KCNRG,0.05396
CD70,0.1053
CACNG1,0.08249
C9orf57,0.05251
RTDR1,0.10517
ZNF543,0.10256
GIP,0.10481
RNF32,0.10478
CLEC4E,0.10478
CTD-2140B24.4,0.05387
DNASE2B,0.06227
CTD-2600O9.1,0.09541
SLC22A13,0.08472
NKX6-3,0.10461
C10orf131,0.10459
C3AR1,0.07572
KRTAP1-1,0.10456
CARHSP1,0.07995
C7orf71,0.10448
CCDC60,0.08584
TRIM42,0.03707
TMEM211,0.10443
IBSP,0.10368
AIRE,0.1044
RP11-595B24.2,0.10439
NMUR1,0.10428
KRT34,0.10427
HBD,0.10426
PLA2G5,0.10423
FAM132A,0.10421
C1orf185,0.05531
AL359091.2,0.10412
CD1E,0.1041
SLC13A1,0.02959
CTC-236F12.4,0.10403
IFITM1,0.09866
FREM1,0.03885
RP3-422G23.4,0.05951
ST20-MTHFS,0.08009
GJB5,0.10395
MS4A7,0.1039
ZSCAN23,0.10381
TPBGL,0.10372
SLC6A20,0.06775
C4orf51,0.0866
CCDC166,0.10362
MRGPRG,0.08529
NPPC,0.10357
GRXCR2,0.0214
SCGB1D2,0.10352
ENTHD1,0.07737
DMRT2,0.02279
PCDHA2,0.10344
XKR9,0.03971
TFPI2,0.10323
C1orf87,0.02403
NCMAP,0.07554
ZNF623,0.10311
ZNF510,0.10308
KLF14,0.0846
DSG4,0.04327
FKSG48,0.10286
CCDC148,0.10283
PYHIN1,0.10279
KRT33B,0.10276
TNP1,0.10273
TMEM215,0.1027
MYH4,0.09102
HOXC12,0.10267
CCR4,0.10263
PPP1R3G,0.10256
CLDN23,0.04746
ADRA1A,0.07171
