HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
,Abnormality of limbs,8820,HESX1,,orphadata,ORPHA:226307,
,Abnormality of limbs,4976,OPA1,-,mim2gene,OMIM:210000,
,Abnormality of limbs,2752,GLUL,-,mim2gene,OMIM:610015,
,Abnormality of limbs,57551,TAOK1,-,mim2gene,OMIM:619575,
,Abnormality of limbs,4625,MYH7,-,mim2gene,OMIM:608358,
,Abnormality of limbs,147372,CCBE1,,orphadata,ORPHA:2136,
,Abnormality of limbs,7337,UBE3A,,orphadata,ORPHA:238446,
,Abnormality of limbs,113189,CHST14,-,mim2gene,OMIM:601776,
,Abnormality of limbs,5727,PTCH1,,orphadata,ORPHA:77301,
,Abnormality of limbs,23175,LPIN1,,orphadata,ORPHA:99845,
,Abnormality of limbs,9464,HAND2,,orphadata,ORPHA:154,
,Abnormality of limbs,51057,WDPCP,,orphadata,ORPHA:110,
,Abnormality of limbs,4000,LMNA,-,mim2gene,OMIM:248370,
,Abnormality of limbs,113246,C12ORF57,-,mim2gene,OMIM:218340,
,Abnormality of limbs,23036,ZNF292,-,mim2gene,OMIM:619188,
,Abnormality of limbs,80816,ASXL3,-,mim2gene,OMIM:615485,
,Abnormality of limbs,26173,INTS1,-,mim2gene,OMIM:618571,
,Abnormality of limbs,2583,B4GALNT1,-,mim2gene,OMIM:609195,
,Abnormality of limbs,5728,PTEN,,orphadata,ORPHA:744,
,Abnormality of limbs,4512,COX1,,orphadata,ORPHA:99845,
,Abnormality of limbs,11232,POLG2,-,mim2gene,OMIM:610131,
,Abnormality of limbs,123016,TTC8,,orphadata,ORPHA:110,
,Abnormality of limbs,6261,RYR1,-,mim2gene,OMIM:255310,
,Abnormality of limbs,84976,DISP1,,orphadata,ORPHA:93926,
,Abnormality of limbs,1836,SLC26A2,-,mim2gene,OMIM:226900,
,Abnormality of limbs,6160,RPL31,,orphadata,ORPHA:124,
,Abnormality of limbs,6720,SREBF1,,orphadata,ORPHA:388,
,Abnormality of limbs,10293,TRAIP,,orphadata,ORPHA:808,
,Abnormality of limbs,2290,FOXG1,-,mim2gene,OMIM:613454,
,Abnormality of limbs,10262,SF3B4,-,mim2gene,OMIM:154400,
,Abnormality of limbs,9968,MED12,,orphadata,ORPHA:93932,
,Abnormality of limbs,64324,NSD1,,orphadata,ORPHA:3447,
,Abnormality of limbs,8200,GDF5,-,mim2gene,OMIM:200700,
,Abnormality of limbs,5352,PLOD2,,orphadata,ORPHA:2771,
,Abnormality of limbs,7048,TGFBR2,,orphadata,ORPHA:99977,
,Abnormality of limbs,145173,B3GLCT,-,mim2gene,OMIM:261540,
,Abnormality of limbs,4131,MAP1B,,orphadata,ORPHA:98892,
,Abnormality of limbs,760,CA2,-,mim2gene,OMIM:259730,
,Abnormality of limbs,90121,TSR2,,orphadata,ORPHA:124,
,Abnormality of limbs,79867,TCTN2,question,mim2gene,OMIM:613885,
,Abnormality of limbs,1605,DAG1,-,mim2gene,OMIM:613818,
,Abnormality of limbs,23096,IQSEC2,,orphadata,ORPHA:819,
,Abnormality of limbs,4953,ODC1,-,mim2gene,OMIM:619075,
,Abnormality of limbs,23321,TRIM2,-,mim2gene,OMIM:615490,
,Abnormality of limbs,6606,SMN1,-,mim2gene,OMIM:253400,
,Abnormality of limbs,4358,MPV17,-,mim2gene,OMIM:618400,
,Abnormality of limbs,5167,ENPP1,-,mim2gene,OMIM:615522,
,Abnormality of limbs,9569,GTF2IRD1,,orphadata,ORPHA:904,
,Abnormality of limbs,6023,RMRP,,orphadata,ORPHA:39041,
,Abnormality of limbs,51633,OTUD6B,-,mim2gene,OMIM:617452,
,Abnormality of limbs,23384,SPECC1L,-,mim2gene,OMIM:145420,
,Abnormality of limbs,7204,TRIO,-,mim2gene,OMIM:618825,
,Abnormality of limbs,3054,HCFC1,,orphadata,ORPHA:777,
,Abnormality of limbs,80311,KLHL15,-,mim2gene,OMIM:300982,
,Abnormality of limbs,9719,ADAMTSL2,-,mim2gene,OMIM:231050,
,Abnormality of limbs,55152,DALRD3,,orphadata,ORPHA:442835,
,Abnormality of limbs,65260,COA7,-,mim2gene,OMIM:618387,
,Abnormality of limbs,3663,IRF5,,orphadata,ORPHA:220402,
,Abnormality of limbs,60684,TRAPPC11,,orphadata,ORPHA:369840,
,Abnormality of limbs,85465,SELENOI,,orphadata,ORPHA:506353,
,Abnormality of limbs,673,BRAF,-,mim2gene,OMIM:115150,
,Abnormality of limbs,6424,SFRP4,-,mim2gene,OMIM:265900,
,Abnormality of limbs,1291,COL6A1,-,mim2gene,OMIM:254090,
,Abnormality of limbs,10060,ABCC9,,orphadata,ORPHA:1517,
,Abnormality of limbs,4318,MMP9,,orphadata,ORPHA:1040,
,Abnormality of limbs,10717,AP4B1,,orphadata,ORPHA:280763,
,Abnormality of limbs,3043,HBB,,orphadata,ORPHA:231214,
,Abnormality of limbs,2261,FGFR3,,orphadata,ORPHA:1860,
,Abnormality of limbs,2395,FXN,,orphadata,ORPHA:95,
,Abnormality of limbs,2969,GTF2I,,orphadata,ORPHA:904,
,Abnormality of limbs,7075,TIE1,-,mim2gene,OMIM:619401,
,Abnormality of limbs,2138,EYA1,question,mim2gene,OMIM:166780,
,Abnormality of limbs,9326,ZNHIT3,,orphadata,ORPHA:2836,
,Abnormality of limbs,122622,ADSS1,-,mim2gene,OMIM:617030,
,Abnormality of limbs,56172,ANKH,-,mim2gene,OMIM:123000,
,Abnormality of limbs,8802,SUCLG1,,orphadata,ORPHA:17,
,Abnormality of limbs,57572,DOCK6,-,mim2gene,OMIM:614219,
,Abnormality of limbs,6925,TCF4,,orphadata,ORPHA:171,
,Abnormality of limbs,23334,SZT2,,orphadata,ORPHA:442835,
,Abnormality of limbs,1173,AP2M1,,orphadata,ORPHA:1942,
,Abnormality of limbs,8314,BAP1,,orphadata,ORPHA:2495,
,Abnormality of limbs,23314,SATB2,,orphadata,ORPHA:251028,
,Abnormality of limbs,2239,GPC4,-,mim2gene,OMIM:312870,
,Abnormality of limbs,27152,INTU,question,mim2gene,OMIM:617925,
,Abnormality of limbs,59344,ALOXE3,-,mim2gene,OMIM:606545,
,Abnormality of limbs,26278,SACS,-,mim2gene,OMIM:270550,
,Abnormality of limbs,3481,IGF2,-,mim2gene,OMIM:616489,
,Abnormality of limbs,5176,SERPINF1,-,mim2gene,OMIM:613982,
,Abnormality of limbs,3954,LETM1,,orphadata,ORPHA:280,
,Abnormality of limbs,26191,PTPN22,,orphadata,ORPHA:85408,
,Abnormality of limbs,8788,DLK1,,orphadata,ORPHA:254525,
,Abnormality of limbs,124583,CANT1,,orphadata,ORPHA:1425,
,Abnormality of limbs,11253,MAN1B1,-,mim2gene,OMIM:614202,
,Abnormality of limbs,6901,TAFAZZIN,-,mim2gene,OMIM:302060,
,Abnormality of limbs,9158,FIBP,,orphadata,ORPHA:500095,
,Abnormality of limbs,2201,FBN2,,orphadata,ORPHA:115,
,Abnormality of limbs,7528,YY1,-,mim2gene,OMIM:617557,
,Abnormality of limbs,831,CAST,-,mim2gene,OMIM:616295,
,Abnormality of limbs,6597,SMARCA4,,orphadata,ORPHA:1465,
,Abnormality of limbs,2253,FGF8,,orphadata,ORPHA:93925,
,Abnormality of limbs,23363,OBSL1,-,mim2gene,OMIM:612921,
,Abnormality of limbs,213,ALB,,orphadata,ORPHA:86816,
,Abnormality of limbs,57167,SALL4,,orphadata,ORPHA:233,
,Abnormality of limbs,51259,TMEM216,,orphadata,ORPHA:2318,
,Abnormality of limbs,84700,MYO18B,-,mim2gene,OMIM:616549,
,Abnormality of limbs,5048,PAFAH1B1,,orphadata,ORPHA:531,
,Abnormality of limbs,23288,IQCE,-,mim2gene,OMIM:617642,
,Abnormality of limbs,78989,COLEC11,-,mim2gene,OMIM:265050,
,Abnormality of limbs,4914,NTRK1,,orphadata,ORPHA:642,
,Abnormality of limbs,79152,FA2H,-,mim2gene,OMIM:612319,
,Abnormality of limbs,1290,COL5A2,,orphadata,ORPHA:287,
,Abnormality of limbs,4088,SMAD3,,orphadata,ORPHA:284984,
,Abnormality of limbs,4750,NEK1,,orphadata,ORPHA:2751,
,Abnormality of limbs,112812,FDX2,-,mim2gene,OMIM:251900,
,Abnormality of limbs,57688,ZSWIM6,-,mim2gene,OMIM:603671,
,Abnormality of limbs,6558,SLC12A2,-,mim2gene,OMIM:619080,
,Abnormality of limbs,8243,SMC1A,-,mim2gene,OMIM:301044,
,Abnormality of limbs,6873,TAF2,-,mim2gene,OMIM:615599,
,Abnormality of limbs,259232,NALCN,,orphadata,ORPHA:371364,
,Abnormality of limbs,8823,FGF16,-,mim2gene,OMIM:309630,
,Abnormality of limbs,2530,FUT8,-,mim2gene,OMIM:618005,
,Abnormality of limbs,6572,SLC18A3,-,mim2gene,OMIM:617239,
,Abnormality of limbs,23162,MAPK8IP3,,orphadata,ORPHA:528084,
,Abnormality of limbs,22808,MRAS,,orphadata,ORPHA:648,
,Abnormality of limbs,10785,WDR4,-,mim2gene,OMIM:618347,
,Abnormality of limbs,22854,NTNG1,,orphadata,ORPHA:3095,
,Abnormality of limbs,3897,L1CAM,,orphadata,ORPHA:2182,
,Abnormality of limbs,4902,NRTN,,orphadata,ORPHA:388,
,Abnormality of limbs,773,CACNA1A,,orphadata,ORPHA:442835,
,Abnormality of limbs,2566,GABRG2,,orphadata,ORPHA:36387,
,Abnormality of limbs,8289,ARID1A,-,mim2gene,OMIM:614607,
,Abnormality of limbs,3852,KRT5,-,mim2gene,OMIM:131760,
,Abnormality of limbs,3248,HPGD,,orphadata,ORPHA:2796,
,Abnormality of limbs,10939,AFG3L2,,orphadata,ORPHA:313772,
,Abnormality of limbs,23096,IQSEC2,,orphadata,ORPHA:777,
,Abnormality of limbs,2261,FGFR3,,orphadata,ORPHA:93274,
,Abnormality of limbs,9158,FIBP,-,mim2gene,OMIM:617107,
,Abnormality of limbs,176,ACAN,-,mim2gene,OMIM:612813,
,Abnormality of limbs,25,ABL1,-,mim2gene,OMIM:617602,
,Abnormality of limbs,6204,RPS10,,orphadata,ORPHA:124,
,Abnormality of limbs,7021,TFAP2B,-,mim2gene,OMIM:169100,
,Abnormality of limbs,5015,OTX2,,orphadata,ORPHA:95494,
,Abnormality of limbs,4625,MYH7,-,mim2gene,OMIM:255310,
,Abnormality of limbs,8074,FGF23,,orphadata,ORPHA:89937,
,Abnormality of limbs,291,SLC25A4,,orphadata,ORPHA:254892,
,Abnormality of limbs,2697,GJA1,-,mim2gene,OMIM:164200,
,Abnormality of limbs,5376,PMP22,-,mim2gene,OMIM:118220,
,Abnormality of limbs,415,ARSL,-,mim2gene,OMIM:302950,
,Abnormality of limbs,9968,MED12,-,mim2gene,OMIM:309520,
,Abnormality of limbs,9968,MED12,-,mim2gene,OMIM:300895,
,Abnormality of limbs,8643,PTCH2,,orphadata,ORPHA:377,
,Abnormality of limbs,547,KIF1A,,orphadata,ORPHA:970,
,Abnormality of limbs,23767,FLRT3,,orphadata,ORPHA:478,
,Abnormality of limbs,546,ATRX,-,mim2gene,OMIM:309580,
,Abnormality of limbs,55650,PIGV,-,mim2gene,OMIM:239300,
,Abnormality of limbs,55636,CHD7,,orphadata,ORPHA:138,
,Abnormality of limbs,153241,CEP120,,orphadata,ORPHA:475,
,Abnormality of limbs,84892,POMGNT2,-,mim2gene,OMIM:618135,
,Abnormality of limbs,55120,FANCL,-,mim2gene,OMIM:614083,
,Abnormality of limbs,1674,DES,,orphadata,ORPHA:98909,
,Abnormality of limbs,57492,ARID1B,-,mim2gene,OMIM:135900,
,Abnormality of limbs,2312,FLG,-,mim2gene,OMIM:146700,
,Abnormality of limbs,2475,MTOR,-,mim2gene,OMIM:616638,
,Abnormality of limbs,23556,PIGN,,orphadata,ORPHA:280633,
,Abnormality of limbs,5449,POU1F1,,orphadata,ORPHA:226307,
,Abnormality of limbs,1278,COL1A2,-,mim2gene,OMIM:225320,
,Abnormality of limbs,6323,SCN1A,,orphadata,ORPHA:569,
,Abnormality of limbs,5781,PTPN11,-,mim2gene,OMIM:156250,
,Abnormality of limbs,8398,PLA2G6,-,mim2gene,OMIM:610217,
,Abnormality of limbs,22930,RAB3GAP1,,orphadata,ORPHA:1387,
,Abnormality of limbs,5456,POU3F4,,orphadata,ORPHA:1435,
,Abnormality of limbs,6513,SLC2A1,,orphadata,ORPHA:168577,
,Abnormality of limbs,1280,COL2A1,,orphadata,ORPHA:85198,
,Abnormality of limbs,9241,NOG,,orphadata,ORPHA:140908,
,Abnormality of limbs,58,ACTA1,,orphadata,ORPHA:2020,
,Abnormality of limbs,2733,GLE1,,orphadata,ORPHA:1486,
,Abnormality of limbs,1292,COL6A2,,orphadata,ORPHA:75840,
,Abnormality of limbs,2260,FGFR1,-,mim2gene,OMIM:123150,
,Abnormality of limbs,90416,CCDC32,,orphadata,ORPHA:528084,
,Abnormality of limbs,79633,FAT4,-,mim2gene,OMIM:615546,
,Abnormality of limbs,9839,ZEB2,,orphadata,ORPHA:261552,
,Abnormality of limbs,79583,TMEM231,-,mim2gene,OMIM:615397,
,Abnormality of limbs,23096,IQSEC2,,orphadata,ORPHA:217377,
,Abnormality of limbs,55033,FKBP14,-,mim2gene,OMIM:614557,
,Abnormality of limbs,29957,SLC25A24,,orphadata,ORPHA:2095,
,Abnormality of limbs,3098,HK1,-,mim2gene,OMIM:605285,
,Abnormality of limbs,54496,PRMT7,-,mim2gene,OMIM:617157,
,Abnormality of limbs,8243,SMC1A,,orphadata,ORPHA:199,
,Abnormality of limbs,23322,RPGRIP1L,-,mim2gene,OMIM:611560,
,Abnormality of limbs,9321,TRIP11,-,mim2gene,OMIM:200600,
,Abnormality of limbs,2719,GPC3,,orphadata,ORPHA:373,
,Abnormality of limbs,2239,GPC4,,orphadata,ORPHA:2662,
,Abnormality of limbs,1482,NKX2-5,-,mim2gene,OMIM:187500,
,Abnormality of limbs,5281,PIGF,-,mim2gene,OMIM:619356,
,Abnormality of limbs,171023,ASXL1,,orphadata,ORPHA:97297,
,Abnormality of limbs,51057,WDPCP,,orphadata,ORPHA:1338,
,Abnormality of limbs,1277,COL1A1,,orphadata,ORPHA:1899,
,Abnormality of limbs,285600,KIAA0825,-,mim2gene,OMIM:618498,
,Abnormality of limbs,818,CAMK2G,-,mim2gene,OMIM:618522,
,Abnormality of limbs,11160,ERLIN2,-,mim2gene,OMIM:611225,
,Abnormality of limbs,473,RERE,,orphadata,ORPHA:1606,
,Abnormality of limbs,23514,SPIDR,,orphadata,ORPHA:243,
,Abnormality of limbs,2137,EXTL3,-,mim2gene,OMIM:617425,
,Abnormality of limbs,26175,TMEM251,-,mim2gene,OMIM:619345,
,Abnormality of limbs,79868,ALG13,,orphadata,ORPHA:324422,
,Abnormality of limbs,80326,WNT10A,-,mim2gene,OMIM:257980,
,Abnormality of limbs,6261,RYR1,,orphadata,ORPHA:169186,
,Abnormality of limbs,58,ACTA1,,orphadata,ORPHA:171436,
,Abnormality of limbs,64374,SIL1,,orphadata,ORPHA:559,
,Abnormality of limbs,374654,KIF7,question,mim2gene,OMIM:614120,
,Abnormality of limbs,25782,RAB3GAP2,-,mim2gene,OMIM:212720,
,Abnormality of limbs,1917,EEF1A2,,orphadata,ORPHA:442835,
,Abnormality of limbs,1349,COX7B,-,mim2gene,OMIM:300887,
,Abnormality of limbs,2261,FGFR3,,orphadata,ORPHA:85165,
,Abnormality of limbs,3737,KCNA2,,orphadata,ORPHA:442835,
,Abnormality of limbs,23443,SLC35A3,-,mim2gene,OMIM:615553,
,Abnormality of limbs,8074,FGF23,-,mim2gene,OMIM:617993,
,Abnormality of limbs,3636,INPPL1,,orphadata,ORPHA:3144,
,Abnormality of limbs,2263,FGFR2,,orphadata,ORPHA:93258,
,Abnormality of limbs,91137,SLC25A46,-,mim2gene,OMIM:616505,
,Abnormality of limbs,6603,SMARCD2,-,mim2gene,OMIM:617475,
,Abnormality of limbs,3981,LIG4,,orphadata,ORPHA:235,
,Abnormality of limbs,57104,PNPLA2,,orphadata,ORPHA:98908,
,Abnormality of limbs,6442,SGCA,,orphadata,ORPHA:62,
,Abnormality of limbs,1001,CDH3,,orphadata,ORPHA:1573,
,Abnormality of limbs,285489,DOK7,,orphadata,ORPHA:994,
,Abnormality of limbs,652,BMP4,-,mim2gene,OMIM:607932,
,Abnormality of limbs,4625,MYH7,,orphadata,ORPHA:437572,
,Abnormality of limbs,9555,MACROH2A1,,orphadata,ORPHA:1275,
,Abnormality of limbs,11155,LDB3,-,mim2gene,OMIM:609452,
,Abnormality of limbs,27315,PGAP2,,orphadata,ORPHA:247262,
,Abnormality of limbs,246329,STAC3,-,mim2gene,OMIM:255995,
,Abnormality of limbs,5295,PIK3R1,-,mim2gene,OMIM:269880,
,Abnormality of limbs,27086,FOXP1,,orphadata,ORPHA:391372,
,Abnormality of limbs,5745,PTH1R,-,mim2gene,OMIM:215045,
,Abnormality of limbs,3481,IGF2,,orphadata,ORPHA:231144,
,Abnormality of limbs,91574,MTRFR,,orphadata,ORPHA:320375,
,Abnormality of limbs,5251,PHEX,,orphadata,ORPHA:89936,
,Abnormality of limbs,51099,ABHD5,,orphadata,ORPHA:98907,
,Abnormality of limbs,8546,AP3B1,-,mim2gene,OMIM:608233,
,Abnormality of limbs,120227,CYP2R1,-,mim2gene,OMIM:600081,
,Abnormality of limbs,285025,CCDC141,,orphadata,ORPHA:478,
,Abnormality of limbs,5921,RASA1,,orphadata,ORPHA:137667,
,Abnormality of limbs,2263,FGFR2,-,mim2gene,OMIM:101200,
,Abnormality of limbs,55129,ANO10,,orphadata,ORPHA:284289,
,Abnormality of limbs,1291,COL6A1,-,mim2gene,OMIM:158810,
,Abnormality of limbs,5297,PI4KA,,orphadata,ORPHA:98889,
,Abnormality of limbs,5889,RAD51C,,orphadata,ORPHA:84,
,Abnormality of limbs,8558,CDK10,-,mim2gene,OMIM:617694,
,Abnormality of limbs,1001,CDH3,-,mim2gene,OMIM:225280,
,Abnormality of limbs,374654,KIF7,,orphadata,ORPHA:2189,
,Abnormality of limbs,5420,PODXL,,orphadata,ORPHA:391411,
,Abnormality of limbs,546,ATRX,-,mim2gene,OMIM:301040,
,Abnormality of limbs,70,ACTC1,,orphadata,ORPHA:99103,
,Abnormality of limbs,64127,NOD2,-,mim2gene,OMIM:186580,
,Abnormality of limbs,84976,DISP1,,orphadata,ORPHA:93924,
,Abnormality of limbs,7025,NR2F1,,orphadata,ORPHA:401777,
,Abnormality of limbs,10293,TRAIP,-,mim2gene,OMIM:616777,
,Abnormality of limbs,5116,PCNT,,orphadata,ORPHA:2637,
,Abnormality of limbs,374654,KIF7,-,mim2gene,OMIM:200990,
,Abnormality of limbs,57410,SCYL1,-,mim2gene,OMIM:616719,
,Abnormality of limbs,2121,EVC,-,mim2gene,OMIM:225500,
,Abnormality of limbs,1747,DLX3,,orphadata,ORPHA:3352,
,Abnormality of limbs,1280,COL2A1,,orphadata,ORPHA:93316,
,Abnormality of limbs,657,BMPR1A,,orphadata,ORPHA:79076,
,Abnormality of limbs,10225,CD96,,orphadata,ORPHA:1308,
,Abnormality of limbs,91147,TMEM67,question,mim2gene,OMIM:602152,
,Abnormality of limbs,2581,GALC,,orphadata,ORPHA:206443,
,Abnormality of limbs,1301,COL11A1,-,mim2gene,OMIM:228520,
,Abnormality of limbs,8626,TP63,,orphadata,ORPHA:978,
,Abnormality of limbs,5479,PPIB,-,mim2gene,OMIM:259440,
,Abnormality of limbs,1301,COL11A1,,orphadata,ORPHA:560,
,Abnormality of limbs,6229,RPS24,,orphadata,ORPHA:124,
,Abnormality of limbs,55187,VPS13D,-,mim2gene,OMIM:607317,
,Abnormality of limbs,2629,GBA,-,mim2gene,OMIM:231005,
,Abnormality of limbs,114803,MYSM1,-,mim2gene,OMIM:618116,
,Abnormality of limbs,81620,CDT1,-,mim2gene,OMIM:613804,
,Abnormality of limbs,23203,PMPCA,,orphadata,ORPHA:1170,
,Abnormality of limbs,894,CCND2,,orphadata,ORPHA:83473,
,Abnormality of limbs,7204,TRIO,-,mim2gene,OMIM:617061,
,Abnormality of limbs,5745,PTH1R,,orphadata,ORPHA:296,
,Abnormality of limbs,7067,THRA,-,mim2gene,OMIM:614450,
,Abnormality of limbs,3691,ITGB4,,orphadata,ORPHA:79402,
,Abnormality of limbs,1763,DNA2,,orphadata,ORPHA:352470,
,Abnormality of limbs,8928,FOXH1,,orphadata,ORPHA:93924,
,Abnormality of limbs,2263,FGFR2,,orphadata,ORPHA:2363,
,Abnormality of limbs,8195,MKKS,,orphadata,ORPHA:2473,
,Abnormality of limbs,6608,SMO,-,mim2gene,OMIM:601707,
,Abnormality of limbs,7484,WNT9B,,orphadata,ORPHA:1848,
,Abnormality of limbs,203859,ANO5,,orphadata,ORPHA:399096,
,Abnormality of limbs,55733,HHAT,,orphadata,ORPHA:1422,
,Abnormality of limbs,6899,TBX1,-,mim2gene,OMIM:187500,
,Abnormality of limbs,7046,TGFBR1,,orphadata,ORPHA:60030,
,Abnormality of limbs,157657,CFAP418,,orphadata,ORPHA:110,
,Abnormality of limbs,79048,SECISBP2,,orphadata,ORPHA:171706,
,Abnormality of limbs,26580,BSCL2,,orphadata,ORPHA:139536,
,Abnormality of limbs,11285,B4GALT7,,orphadata,ORPHA:75496,
,Abnormality of limbs,58499,ZNF462,-,mim2gene,OMIM:618619,
,Abnormality of limbs,23345,SYNE1,,orphadata,ORPHA:98853,
,Abnormality of limbs,51109,RDH11,,orphadata,ORPHA:436245,
,Abnormality of limbs,286053,NSMCE2,-,mim2gene,OMIM:617253,
,Abnormality of limbs,4547,MTTP,,orphadata,ORPHA:14,
,Abnormality of limbs,411,ARSB,-,mim2gene,OMIM:253200,
,Abnormality of limbs,29123,ANKRD11,,orphadata,ORPHA:261250,
,Abnormality of limbs,54808,DYM,-,mim2gene,OMIM:607326,
,Abnormality of limbs,9060,PAPSS2,-,mim2gene,OMIM:612847,
,Abnormality of limbs,5251,PHEX,-,mim2gene,OMIM:307800,
,Abnormality of limbs,84065,TMEM222,-,mim2gene,OMIM:619470,
,Abnormality of limbs,6497,SKI,,orphadata,ORPHA:2462,
,Abnormality of limbs,57545,CC2D2A,,orphadata,ORPHA:564,
,Abnormality of limbs,59341,TRPV4,question,mim2gene,OMIM:617383,
,Abnormality of limbs,5831,PYCR1,-,mim2gene,OMIM:612940,
,Abnormality of limbs,567,B2M,-,mim2gene,OMIM:241600,
,Abnormality of limbs,2690,GHR,-,mim2gene,OMIM:262500,
,Abnormality of limbs,7319,UBE2A,-,mim2gene,OMIM:300860,
,Abnormality of limbs,4311,MME,question,mim2gene,OMIM:617018,
,Abnormality of limbs,2317,FLNB,,orphadata,ORPHA:503,
,Abnormality of limbs,1301,COL11A1,,orphadata,ORPHA:440354,
,Abnormality of limbs,7015,TERT,,orphadata,ORPHA:1775,
,Abnormality of limbs,91039,DPP9,,orphadata,ORPHA:2032,
,Abnormality of limbs,1134,CHRNA1,-,mim2gene,OMIM:253290,
,Abnormality of limbs,79659,DYNC2H1,,orphadata,ORPHA:93271,
,Abnormality of limbs,170691,ADAMTS17,-,mim2gene,OMIM:613195,
,Abnormality of limbs,9702,CEP57,-,mim2gene,OMIM:614114,
,Abnormality of limbs,2707,GJB3,-,mim2gene,OMIM:133200,
,Abnormality of limbs,7227,TRPS1,,orphadata,ORPHA:502,
,Abnormality of limbs,400916,CHCHD10,,orphadata,ORPHA:457050,
,Abnormality of limbs,165,AEBP1,,orphadata,ORPHA:536532,
,Abnormality of limbs,1757,SARDH,,orphadata,ORPHA:3129,
,Abnormality of limbs,57539,WDR35,,orphadata,ORPHA:93271,
,Abnormality of limbs,1789,DNMT3B,-,mim2gene,OMIM:619478,
,Abnormality of limbs,57459,GATAD2B,,orphadata,ORPHA:363686,
,Abnormality of limbs,1280,COL2A1,-,mim2gene,OMIM:616583,
,Abnormality of limbs,5339,PLEC,-,mim2gene,OMIM:226670,
,Abnormality of limbs,51085,MLXIPL,,orphadata,ORPHA:904,
,Abnormality of limbs,51684,SUFU,-,mim2gene,OMIM:109400,
,Abnormality of limbs,7841,MOGS,-,mim2gene,OMIM:606056,
,Abnormality of limbs,6792,CDKL5,-,mim2gene,OMIM:300672,
,Abnormality of limbs,4761,NEUROD2,,orphadata,ORPHA:1934,
,Abnormality of limbs,4089,SMAD4,,orphadata,ORPHA:2588,
,Abnormality of limbs,23230,VPS13A,-,mim2gene,OMIM:200150,
,Abnormality of limbs,207,AKT1,-,mim2gene,OMIM:615109,
,Abnormality of limbs,673,BRAF,-,mim2gene,OMIM:163950,
,Abnormality of limbs,7518,XRCC4,-,mim2gene,OMIM:616541,
,Abnormality of limbs,9496,TBX4,-,mim2gene,OMIM:601360,
,Abnormality of limbs,3845,KRAS,,orphadata,ORPHA:2612,
,Abnormality of limbs,3636,INPPL1,,orphadata,ORPHA:2746,
,Abnormality of limbs,6443,SGCB,,orphadata,ORPHA:119,
,Abnormality of limbs,57465,TBC1D24,,orphadata,ORPHA:79500,
,Abnormality of limbs,324,APC,,orphadata,ORPHA:3258,
,Abnormality of limbs,3339,HSPG2,,orphadata,ORPHA:1865,
,Abnormality of limbs,7305,TYROBP,-,mim2gene,OMIM:221770,
,Abnormality of limbs,64131,XYLT1,,orphadata,ORPHA:370930,
,Abnormality of limbs,57165,GJC2,,orphadata,ORPHA:79452,
,Abnormality of limbs,54970,TTC12,,orphadata,ORPHA:244,
,Abnormality of limbs,9215,LARGE1,-,mim2gene,OMIM:608840,
,Abnormality of limbs,91147,TMEM67,,orphadata,ORPHA:140976,
,Abnormality of limbs,8214,DGCR6,-,mim2gene,OMIM:192430,
,Abnormality of limbs,24140,FTSJ1,,orphadata,ORPHA:777,
,Abnormality of limbs,6899,TBX1,-,mim2gene,OMIM:217095,
,Abnormality of limbs,8270,LAGE3,,orphadata,ORPHA:2065,
,Abnormality of limbs,114548,NLRP3,-,mim2gene,OMIM:607115,
,Abnormality of limbs,5573,PRKAR1A,,orphadata,ORPHA:280651,
,Abnormality of limbs,3481,IGF2,,orphadata,ORPHA:397590,
,Abnormality of limbs,23509,POFUT1,,orphadata,ORPHA:79145,
,Abnormality of limbs,1302,COL11A2,-,mim2gene,OMIM:215150,
,Abnormality of limbs,779,CACNA1S,,orphadata,ORPHA:79102,
,Abnormality of limbs,5696,PSMB8,-,mim2gene,OMIM:256040,
,Abnormality of limbs,1280,COL2A1,-,mim2gene,OMIM:200610,
,Abnormality of limbs,5832,ALDH18A1,-,mim2gene,OMIM:601162,
,Abnormality of limbs,79583,TMEM231,,orphadata,ORPHA:2752,
,Abnormality of limbs,8091,HMGA2,,orphadata,ORPHA:94063,
,Abnormality of limbs,55697,VAC14,,orphadata,ORPHA:3472,
,Abnormality of limbs,22827,PUF60,,orphadata,ORPHA:508488,
,Abnormality of limbs,633,BGN,-,mim2gene,OMIM:300106,
,Abnormality of limbs,5626,PROP1,,orphadata,ORPHA:226307,
,Abnormality of limbs,242,ALOX12B,-,mim2gene,OMIM:242100,
,Abnormality of limbs,64131,XYLT1,-,mim2gene,OMIM:615777,
,Abnormality of limbs,55958,KLHL9,,orphadata,ORPHA:399081,
,Abnormality of limbs,653509,SFTPA1,,orphadata,ORPHA:2032,
,Abnormality of limbs,7273,TTN,-,mim2gene,OMIM:611705,
,Abnormality of limbs,2992,GYG1,,orphadata,ORPHA:263297,
,Abnormality of limbs,2622,GAS8,,orphadata,ORPHA:244,
,Abnormality of limbs,79092,CARD14,-,mim2gene,OMIM:173200,
