Chemical	Chemical_URI	Relationship	Relationship_URI	Gene	Gene_URI
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		HIST1H1C	http://identifiers.org/hgnc.symbol/HIST1H1C
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CEACAM7	http://identifiers.org/hgnc.symbol/CEACAM7
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		ATP8B1	http://identifiers.org/hgnc.symbol/ATP8B1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		THBS1	http://identifiers.org/hgnc.symbol/THBS1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CAPN1	http://identifiers.org/hgnc.symbol/CAPN1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CEACAM1	http://identifiers.org/hgnc.symbol/CEACAM1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		ADAMTS1	http://identifiers.org/hgnc.symbol/ADAMTS1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PCLAF	http://identifiers.org/hgnc.symbol/PCLAF
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		TNFAIP2	http://identifiers.org/hgnc.symbol/TNFAIP2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PBX1	http://identifiers.org/hgnc.symbol/PBX1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PLEKHA5	http://identifiers.org/hgnc.symbol/PLEKHA5
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		TRIM29	http://identifiers.org/hgnc.symbol/TRIM29
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		ATF3	http://identifiers.org/hgnc.symbol/ATF3
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		RIPK4	http://identifiers.org/hgnc.symbol/RIPK4
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		KRT23	http://identifiers.org/hgnc.symbol/KRT23
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		INA	http://identifiers.org/hgnc.symbol/INA
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CA2	http://identifiers.org/hgnc.symbol/CA2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CHN2	http://identifiers.org/hgnc.symbol/CHN2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		BHLHE41	http://identifiers.org/hgnc.symbol/BHLHE41
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		DMXL2	http://identifiers.org/hgnc.symbol/DMXL2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CAST	http://identifiers.org/hgnc.symbol/CAST
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		MAP7	http://identifiers.org/hgnc.symbol/MAP7
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		FABP5	http://identifiers.org/hgnc.symbol/FABP5
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		MCTP1	http://identifiers.org/hgnc.symbol/MCTP1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		COL6A1	http://identifiers.org/hgnc.symbol/COL6A1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CXCL11	http://identifiers.org/hgnc.symbol/CXCL11
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CITED2	http://identifiers.org/hgnc.symbol/CITED2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		MDFIC	http://identifiers.org/hgnc.symbol/MDFIC
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		ATP6V1D	http://identifiers.org/hgnc.symbol/ATP6V1D
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HERPUD1	http://identifiers.org/hgnc.symbol/HERPUD1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CHAC1	http://identifiers.org/hgnc.symbol/CHAC1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		DNAJB9	http://identifiers.org/hgnc.symbol/DNAJB9
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CKS2	http://identifiers.org/hgnc.symbol/CKS2
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		DDIT3	http://identifiers.org/hgnc.symbol/DDIT3
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		ATG3	http://identifiers.org/hgnc.symbol/ATG3
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		RGS1	http://identifiers.org/hgnc.symbol/RGS1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HLA-DRA	http://identifiers.org/hgnc.symbol/HLA-DRA
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		BAG3	http://identifiers.org/hgnc.symbol/BAG3
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		COMMD10	http://identifiers.org/hgnc.symbol/COMMD10
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HSPA6	http://identifiers.org/hgnc.symbol/HSPA6
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		DDIT4	http://identifiers.org/hgnc.symbol/DDIT4
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		SLC38A2	http://identifiers.org/hgnc.symbol/SLC38A2
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		EIF5	http://identifiers.org/hgnc.symbol/EIF5
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		RSL24D1	http://identifiers.org/hgnc.symbol/RSL24D1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		C3orf14	http://identifiers.org/hgnc.symbol/C3orf14
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		IFI27	http://identifiers.org/hgnc.symbol/IFI27
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		SAR1B	http://identifiers.org/hgnc.symbol/SAR1B
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		UFM1	http://identifiers.org/hgnc.symbol/UFM1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CGRRF1	http://identifiers.org/hgnc.symbol/CGRRF1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		SRGN	http://identifiers.org/hgnc.symbol/SRGN
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CHMP5	http://identifiers.org/hgnc.symbol/CHMP5
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HOPX	http://identifiers.org/hgnc.symbol/HOPX
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		IARS	http://identifiers.org/hgnc.symbol/IARS
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CD69	http://identifiers.org/hgnc.symbol/CD69
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		FABP5	http://identifiers.org/hgnc.symbol/FABP5
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HLA-DPA1	http://identifiers.org/hgnc.symbol/HLA-DPA1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		IFRD1	http://identifiers.org/hgnc.symbol/IFRD1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		MRPL13	http://identifiers.org/hgnc.symbol/MRPL13
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CTH	http://identifiers.org/hgnc.symbol/CTH
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		PTGS2	http://identifiers.org/hgnc.symbol/PTGS2
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		POLR2K	http://identifiers.org/hgnc.symbol/POLR2K
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		PCLAF	http://identifiers.org/hgnc.symbol/PCLAF
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CXCL10	http://identifiers.org/hgnc.symbol/CXCL10
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		BET1	http://identifiers.org/hgnc.symbol/BET1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		SNAP23	http://identifiers.org/hgnc.symbol/SNAP23
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		ROBO1	http://identifiers.org/hgnc.symbol/ROBO1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CD164	http://identifiers.org/hgnc.symbol/CD164
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		MRPL42	http://identifiers.org/hgnc.symbol/MRPL42
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		HPRT1	http://identifiers.org/hgnc.symbol/HPRT1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		JCHAIN	http://identifiers.org/hgnc.symbol/JCHAIN
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CCNG2	http://identifiers.org/hgnc.symbol/CCNG2
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CENPU	http://identifiers.org/hgnc.symbol/CENPU
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		PTP4A1	http://identifiers.org/hgnc.symbol/PTP4A1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		DUSP11	http://identifiers.org/hgnc.symbol/DUSP11
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CDH19	http://identifiers.org/hgnc.symbol/CDH19
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		CNIH1	http://identifiers.org/hgnc.symbol/CNIH1
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		ASNS	http://identifiers.org/hgnc.symbol/ASNS
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		TMEM230	http://identifiers.org/hgnc.symbol/TMEM230
mephenytoin	https://identifiers.org/lincs.smallmolecule:LSM-1852	downregulates		ATF4	http://identifiers.org/hgnc.symbol/ATF4
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		S100P	http://identifiers.org/hgnc.symbol/S100P
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		MT1M	http://identifiers.org/hgnc.symbol/MT1M
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		SCRG1	http://identifiers.org/hgnc.symbol/SCRG1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		LGR5	http://identifiers.org/hgnc.symbol/LGR5
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CEACAM6	http://identifiers.org/hgnc.symbol/CEACAM6
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		SFRP1	http://identifiers.org/hgnc.symbol/SFRP1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		ADIRF	http://identifiers.org/hgnc.symbol/ADIRF
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		KRT7	http://identifiers.org/hgnc.symbol/KRT7
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		SLPI	http://identifiers.org/hgnc.symbol/SLPI
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		S100A8	http://identifiers.org/hgnc.symbol/S100A8
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		PPL	http://identifiers.org/hgnc.symbol/PPL
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		TARP	http://identifiers.org/hgnc.symbol/TARP
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		ETV1	http://identifiers.org/hgnc.symbol/ETV1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		MDFIC	http://identifiers.org/hgnc.symbol/MDFIC
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CTSZ	http://identifiers.org/hgnc.symbol/CTSZ
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CPS1	http://identifiers.org/hgnc.symbol/CPS1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		COL11A1	http://identifiers.org/hgnc.symbol/COL11A1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		PIK3R1	http://identifiers.org/hgnc.symbol/PIK3R1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CDH2	http://identifiers.org/hgnc.symbol/CDH2
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		GPX3	http://identifiers.org/hgnc.symbol/GPX3
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		XIST	http://identifiers.org/hgnc.symbol/XIST
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		MT1X	http://identifiers.org/hgnc.symbol/MT1X
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		EIF5A	http://identifiers.org/hgnc.symbol/EIF5A
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		LYPLA1	http://identifiers.org/hgnc.symbol/LYPLA1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CRISP3	http://identifiers.org/hgnc.symbol/CRISP3
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		EFNB2	http://identifiers.org/hgnc.symbol/EFNB2
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CARMIL1	http://identifiers.org/hgnc.symbol/CARMIL1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		SLC4A4	http://identifiers.org/hgnc.symbol/SLC4A4
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		REG1A	http://identifiers.org/hgnc.symbol/REG1A
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		IFIT1	http://identifiers.org/hgnc.symbol/IFIT1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		MAMLD1	http://identifiers.org/hgnc.symbol/MAMLD1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		DPYSL2	http://identifiers.org/hgnc.symbol/DPYSL2
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		GCLC	http://identifiers.org/hgnc.symbol/GCLC
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CRIP1	http://identifiers.org/hgnc.symbol/CRIP1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		NFIB	http://identifiers.org/hgnc.symbol/NFIB
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CTSG	http://identifiers.org/hgnc.symbol/CTSG
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		ARHGAP29	http://identifiers.org/hgnc.symbol/ARHGAP29
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		PLAU	http://identifiers.org/hgnc.symbol/PLAU
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		AZGP1	http://identifiers.org/hgnc.symbol/AZGP1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CP	http://identifiers.org/hgnc.symbol/CP
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		NOS3	http://identifiers.org/hgnc.symbol/NOS3
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		PIM1	http://identifiers.org/hgnc.symbol/PIM1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		SELENOW	http://identifiers.org/hgnc.symbol/SELENOW
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		CCND2	http://identifiers.org/hgnc.symbol/CCND2
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		BST2	http://identifiers.org/hgnc.symbol/BST2
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		HOPX	http://identifiers.org/hgnc.symbol/HOPX
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		WIF1	http://identifiers.org/hgnc.symbol/WIF1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		PGAM1	http://identifiers.org/hgnc.symbol/PGAM1
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		MSMB	http://identifiers.org/hgnc.symbol/MSMB
diphenhydramine	https://identifiers.org/lincs.smallmolecule:LSM-5581	downregulates		RANBP9	http://identifiers.org/hgnc.symbol/RANBP9
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		IFRD2	http://identifiers.org/hgnc.symbol/IFRD2
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		SRC	http://identifiers.org/hgnc.symbol/SRC
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		TMEM158	http://identifiers.org/hgnc.symbol/TMEM158
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		HS2ST1	http://identifiers.org/hgnc.symbol/HS2ST1
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		AREG	http://identifiers.org/hgnc.symbol/AREG
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		TPM2	http://identifiers.org/hgnc.symbol/TPM2
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		CXCL14	http://identifiers.org/hgnc.symbol/CXCL14
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		LAMB3	http://identifiers.org/hgnc.symbol/LAMB3
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		IKZF1	http://identifiers.org/hgnc.symbol/IKZF1
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		GNG11	http://identifiers.org/hgnc.symbol/GNG11
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		PLAU	http://identifiers.org/hgnc.symbol/PLAU
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		SLC2A5	http://identifiers.org/hgnc.symbol/SLC2A5
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		VNN1	http://identifiers.org/hgnc.symbol/VNN1
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		TNFAIP6	http://identifiers.org/hgnc.symbol/TNFAIP6
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		KCNN4	http://identifiers.org/hgnc.symbol/KCNN4
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		CD38	http://identifiers.org/hgnc.symbol/CD38
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		COL11A1	http://identifiers.org/hgnc.symbol/COL11A1
yohimbine	https://identifiers.org/lincs.smallmolecule:LSM-6031	downregulates		CHAC1	http://identifiers.org/hgnc.symbol/CHAC1
